,별점,리뷰내용,작성자,작성일자,공감,비공감
803,8,우리나라 배경도 쓸만한 좋은 배경이있어서 다행이라 생각들고 좋았다..우리나라사람 의식수준을 깨우쳐준것 같기도하다 ㅎㅎ 어벤져스 왠지 고맙게 느껴졌다 ,peun****,2015.04.25 03:38,3,0
804,8,4월24일 11시30분 참고로 모든 마블영화 관람각임 저녁걸로보고옴 액션신은 1보다 상당히 화려했음   헐크버스터랑 헐크랑  싸울때가 안상 깊었음지금도 기억에남음 근데 은근히 지루함 액션은개쩌는데 지루함 결론 1보다...,정남천하(bigb****),2015.04.25 03:17,3,0
805,10,주조연 다해 주인공만 10명급 이정도 교통정리라면 충분히 즐겁다.. 여기서 더를 원한다고  울트론마저 2부작으로 나눌셈이냐!! ,세(llse****),2015.04.25 02:40,3,0
806,7,화려한 액션 개성강한 캐릭터 스토리는 그닥엑스맨이 훨 낫다스케일이 커졌지만 이미 익숙해져서 ,시즈옹(seju****),2015.04.25 02:23,3,0
807,7,생각만큼은 아녜영 ㅠㅠㅠ ,pokl****,2015.04.25 01:00,3,0
808,10,볼거리도 많고 재밌게 잘봤습니다 ,하얀바람(quse****),2015.04.24 20:01,3,0
809,10,심장 벌렁벌렁.... ,다뮤(mirp****),2015.04.24 19:19,3,0
810,10,화장실가고싶은것두 꾹 참고봤어요ㅋㅋㅋ ,린(dbch****),2015.04.24 19:09,3,0
811,10,기다려라 중간고사 물리치고 날아간다 힘내라 중고딩들이여!! 중간고사 힘내요! ,Say(tndu****),2015.04.24 19:08,3,0
812,10,시간가는 것도 모르고 봤네요... ,sms0****,2015.04.24 18:27,3,0
813,9,수현씨 연기가 조금...어색해서...ㅜ.ㅜ ,혀기곰(adnl****),2015.04.24 18:22,3,0
814,8,정말 솔직한 후기를 남기자면 1편이 너무 타이밍이 좋았다.그리고 후작을 뛰어 넘은건 아직 다크나이트 이외엔 없는거 같다고 감히 말해보겟다.그래도 킬링타임으로선 여타 아이언맨2~3 이라던가 헐크라던가 보단 좋은 작품인...,룬(qlqk****),2015.04.24 18:21,3,0
815,8,근데 궂이 한국에서 찍을 필요가 있었나.?ㅋ 스토리상으로도 그렇고  못사는것처럼만 보이고 배경이랑 cg가 완전 따로 놀드만 괜히 몰입에 방해만 되고 cg는 완전 ng다 ,skin****,2015.04.24 18:02,3,0
816,10,퇴근에 야근까지 하고 새벽2시 영화 봤는데 잠이 올 틈도 없이 재미있었어요. 또 보고싶습니당 ^^ ,cola****,2015.04.24 17:50,3,0
817,8,2D 로봤는데 액션장면 질리지가 않음  아이언맨 완소임헐크 이길수없어  주술사녀 예쁘네서울나와서 신기함 ,마스타(runo****),2015.04.24 17:43,3,0
818,10,어벤져스1보다 낫다. ,조롱이(bsb1****),2015.04.24 17:42,3,0
819,10,다른 말이 필요없다 그냥 봐라 ,레몬맛사탕(cloc****),2015.04.24 17:41,3,0
820,10,꿀잼이다. 난 대놓고 평점을 올리겠다 ,2시(apre****),2015.04.24 17:39,3,0
821,10,반신반의 하면서 많이기대했는데 기대보단 조금더 재밌내여^^ ,포드GT(scei****),2015.04.24 17:36,3,0
822,10,정말 재미있었어요.  어벤져스 짱!!! ,자동차car(tbvj****),2015.04.24 17:36,3,0
823,7,1편만 못함.. 3편은 잘 빠지길 ,얼짱아타(junk****),2015.04.24 17:15,3,0
824,10,두번봐도 재밌을 것 같아요 최고!그리고 엔딩크레딧 다~~~~올라가고 나서 마지막 한마디 더 나오니까 여유있게 음악 들으며 기다려보세요 ,방울방울(bell****),2015.04.24 13:04,3,0
825,10,개 꿀잼 또보러 가야겠어요 ㅎㅎ ,야수(ahrw****),2015.04.24 11:50,3,0
826,10,"쉬지 않고, 싸운다.. 숨도  못쉬게  싸운다. 고로 보지 못한자. 싸울수 없다. ",소사동상어(grei****),2015.04.24 11:46,3,0
827,9,어벤져스같은 영웅물을 좋아하지 않아 1편을 안봤었는데 남자친구 따라가서 2편 봤는데 이래서 어벤져스 어벤져스 하는구나 라고 생각했네요 ㅎㅎㅎ 1편도 받아보려고함 정말시간가는지 모르고 잼나게 봤어요ㅠ 감동도있공 ,뽀(kimb****),2015.04.24 11:41,3,0
828,10,쿠키영상 1개임 베스트가 좀 에메하게 써놨네... 그분(?) 나오는 영상 하나입니다. 진짜 액션 최고임. ,마이로드(yunm****),2015.04.24 11:40,3,0
829,9,어벤져스 답다~인터스텔라 같은 내용은 아니니 가볍게 보고 즐길 가족 영화~ ,돌연변이(rufc****),2015.04.24 11:32,3,0
830,10,담편은 타노스다 !! 담편도 기대댐 ,임채헌(lpow****),2015.04.24 11:09,3,0
831,10,말이 필요없음!  그냥 굿굿임!!! ,hyou****,2015.04.24 11:09,3,0
832,10,어제 봤어요! 2D로 봤는데 4D로 다시 볼 예정! 재밌어요! ,냥이(evil****),2015.04.24 10:59,3,0
833,10,어제 G마켓 시사회 o열 10번째 정도 표 받은 사람임다. 원보다 훨 재미짐~ 끝까지 엉덩이 붙이고 계시길 ,윰(7pur****),2015.04.24 10:58,3,0
834,10,한마디로  멋지다...!!! ,next****,2015.04.24 10:57,3,0
835,10,돈안아깝고 그냥 볼만해요 한번봐봐ㅏ요 ㅎㅎ ,호날두우(eggo****),2015.04.24 10:17,3,0
836,10,무조건 강추입니다 꼭 보세요! ,Leo(free****),2015.04.24 10:05,3,0
837,8,cg는 정말 최고인거같다 1편은 중반까진 지루했다면 2편은 지루할틈없이 꽉채워진것같아 만족한다 ,어린이(skdm****),2015.04.24 10:00,3,0
838,10,"일단 성공적인 어벤져스2, 속편이 이정도면 봐줄만하지! ",돼쥐(cyso****),2015.04.24 09:59,3,0
839,10,헐크랑 아이언맨 싸우는 장면 다시보고싶다 ㅠㅠ ,Muze(caxa****),2015.04.24 09:57,3,0
840,9,기대를 많이 안하면 정말 훌륭한 영화 기대치가 높은게 흠 ,체리블라썸(kkdh****),2015.04.24 09:11,3,0
841,9,서올장면은 아는 사람이 티비에 나올 때의 어색함 ㅋㅋ그것만 빼면 스칼렛요한슨의 오토바이씬은 괜찮았음3편이 엄청 기대되게함 ,메모(arch****),2015.04.24 07:58,3,0
842,7,"솔직히 많이 실망스럽다. 어벤져스1이 2012년 개봉, 2가 2015년 비슷한 시기에 개봉인데, 사실 2,3년 동안 만든 영화가 잘 나오길 기대하기 어렵다. 이 작품도 마찬가지. CG의 완성도부터 스토리까지 조급하게...",로디(vhy9****),2015.04.24 02:47,3,0
843,7,큰기대 없이 보면 될듯...짜임새 보단 너무 끼워 넣은느낌3편을 기대합니다 ,승부(harr****),2015.04.24 02:25,3,0
844,10,한국 정부 : 블록버스터에 내보냈으니 이제 관광객이 늘겠지? 흐뭇....어벤저스 2를 본 해외 관광객의 검색 : 서울이 어디야? 가봐야겠다! X    스코비아가 어디야? 가봐야겠다!  ○ ,ManURooney(qkqj****),2015.04.24 02:10,3,0
845,10,역시 어벤져스는 인생영화라는거를 새삼 느끼게 해준다.. 솔직히 분노의 질주보다 더욱 더 꿀잼 ,bruc****,2015.04.24 01:29,3,0
846,10,스토리는 마블 예전 영화들이 다 연결 되서 이해가 안 되는거다..쉽게 말해 2는 마블 덕을 위한 마블 영화된 것 뿐..그리고 호크아이.. 이젠 더 이상 호구아이는 아닐 뜻? ,갤럭오브투모로우(jjho****),2015.04.24 01:26,3,0
847,10,짱잼b 마지막에 엔딩크레딧중에 잠깐나오는거 있는데 다 안보고 감 ^^; 짧지만 그래도 보시는게 어벤져스1보다 재밌었음 다음은 스파이더맨도 나오길 ,ㅇ(jjin****),2015.04.24 01:17,3,0
848,7,평점이 의외로 높네요. 저는 중간에 졸렸어요. 저만 울트론이  약하고 포스가 없어보이는건지. 헐크랑 아이언맨의 기절해씬만 기억에 남네요. ㅎㅎ ,뜨롬냥(newm****),2015.04.24 00:12,3,0
849,8,못만든건 아닌데 기억에 남진 않는다 ,파머비전(farm****),2015.04.24 00:11,3,0
850,8,재미있긴한데좀 유치해진면이있음..ㅋㅋㅋ..1편이 솔찍히 나았다진심ㅇㅇ ,gyegue(gye4****),2015.04.24 00:09,3,0
851,8,당진cgv에서 9시 영화 보고왔네요. 전체적으로 연출이 몰입하다가 어긋난다고 해야하나?? 기대가 커서 그런지 몰라도 살짝 아쉬움이 남네요. 어벤져스1 이나 캡아 윈터솔져 아이언맨3보다 흥미가 들한듯. 어벤져스3에서는...,닭맨(dark****),2015.04.23 23:59,3,0
852,10,약간 오그라드는 순수 오락영화. 서울신과 수현이 생각보단 많이 나온게 기억에 남는다. ,sssa****,2015.04.23 23:59,3,0
853,7,[184번째 후기] 1편 재방송 보는 느낌. 특별한게 없다. ,아이밀(imil****),2015.04.23 23:27,3,0
854,5,"기대했던것보다 별로였음.. 상영시간이 길어서 그런지 지루하기도 하고, 졸았음. 이런 영화 좋아하는 사람은 괜찮을꺼 같음 ",호이야뜨(is11****),2015.04.23 23:27,3,0
855,7,줄거리가 일관성이 떨어지는데 그걸 화려한 CG로 만회함. 하지만 마지막에 모일때는 소름이... ,나도댓글프로달구싶다(wkdw****),2015.04.23 22:29,3,0
856,10,완전 잼있더라 헐크가 대장인듯... ,전문가(godi****),2015.04.23 21:09,3,0
857,10,토르 허세 작렬..캐웃김..ㅋㅋ ,malg****,2015.04.23 20:48,3,0
858,10,아오 얘들데리고 가는 부모님들 얘들 관리좀 합시다진짜 엥간이 시끄러워야지 진짜 ,치킨(qleh****),2015.04.23 20:45,3,0
859,10,그냥 보세요 꿀잼입니다 ,손오공(jack****),2015.04.23 20:42,3,0
860,10,헐크 vs 헐크버스터 캬 ,didt****,2015.04.23 20:42,3,0
861,10,기다린 보람이 있더라 있더라 ,sang****,2015.04.23 20:42,3,0
862,10,1시간 가량을 편집했다던데 왜했나 싶다.. 편집 안했으면 후반의 산만함이 조금은 진정이 됬을지도 모르는데... 그래도 기대에는 부응해줘서 10점!! 아맥3D 3D4D예매하러 갑니다~ ,배추코믹스(yjcs****),2015.04.23 20:40,3,0
863,9,정말오랫만에눈호강하는영화 ,레알(cmh1****),2015.04.23 20:39,3,0
864,10,Fine. I'll do it my self. ,김성재(apdl****),2015.04.23 20:37,3,0
865,10,중간에 살짝 지루한 장면도 있었지만 명불허전 어벤져스!! ,세라서(gagb****),2015.04.23 20:35,3,0
866,9,꿀잼 졸잼 허니잼강추하구 안 보신 분들은 마지막장면 꼭 보고가세요! ,화성파크(miki****),2015.04.23 20:35,3,0
867,10,이정도면 최고지 머~~ ,비천야차(xix9****),2015.04.23 20:29,3,0
868,10,무슨 말이 필요하리 역시 믿고 보는 마블 ,Tars(aka2****),2015.04.23 19:39,3,0
869,10,말이 필요 없네요. 10자 ,케이(khyu****),2015.04.23 19:38,3,0
870,9,생각보다 한국많이 나오네요 ㅋ 근데 한국에서 찍은장면이 왠지 한국영화를 보는듯한... 암튼 쿠키영상 너무 짧네요... ,varditect(hara****),2015.04.23 19:14,3,0
871,10,정말전투씬하나는끝내주네요 ,새우사마(yesg****),2015.04.23 19:06,3,0
872,10,마지막끝까지 보고 가세요. *^^* 정말 돈이 아깝지 않은 영화입니다. 2시간 30분이 2분 3초처럼 금방 지나갔네요. ,dons****,2015.04.23 18:45,3,0
873,7,"풍성한데, 산만하다. 기대했던 서울의 모습은 <불스원샷>광고만큼 멋지게 나온다. ",송우진(song****),2015.04.23 17:07,3,0
874,10,이게 한국이 할리우드에 따라잡을수없는이유와정말 cg나내용 스토리 영웅들의각자심리 다꽉꽉차게잘담음 개꿀잼이였다 난 또볼련다 ,운동화(gksr****),2015.04.23 16:59,3,0
875,10,"그저 너무 좋다, 마블이 ",정석환(chrh****),2019.10.31 18:57,4,1
876,10,울트론부활하면셰계끝나는대? ,피카츄(pika****),2019.09.01 08:24,4,1
877,7,어벤져스의 고유명사화를 이끌다 ,탱고와페라리(swel****),2019.08.31 16:25,4,1
878,10,지금 생각해보면 긴 엔드게임 예고편.... 좋다 마블!! ,꼬마작가(tya0****),2019.07.06 18:11,4,1
879,8,"마블에 대한 편견이 깨지는 순간. 만화가 영화가, 영화가 문화가 될 수 있다. ",star****,2019.07.01 23:58,4,1
880,7,1편보다는 그냥 무난한 정도~ ,인당(int1****),2019.06.03 20:50,4,1
881,10,엔드게임보고 다시 정주행했는데 이렇게 명작일수가 없습니다~~ 너무 재밌어요! ,CruiseDin(phmm****),2019.05.28 23:39,4,1
882,8,진정한 어벤저스 시리즈의 시작 ,FZF(stru****),2019.03.11 23:32,4,1
883,8,중2병 걸린 울트론ㅋㅋ 원작에 비해 너무 매력이 부족했던 빌런... ,삭제당한아뒤(tkrw****),2018.06.24 14:47,4,1
884,10,재밌긴 하지만 영화빌런이 너무 약했던 영화... ,pullu(pull****),2018.06.16 21:08,4,1
885,10,후속은 안된다는 선입견을 밟아버렸다 ,넥셔스이글(alsw****),2018.02.16 21:59,4,1
886,10,후속은 안된다는 선입견을 밟아버렸다 ,넥셔스이글(alsw****),2018.02.16 21:59,4,1
887,10,그냥 미쳤어 이 영화는 하 ,연희(yeon****),2017.01.25 22:01,4,1
888,10,관람객예아에어ㅏ예아재밋게봣습니다 ,lswk****,2016.10.26 13:01,4,1
889,1,전 이 영화 너무 재미없었어요. 시간만 아까운 영화 ,부시(qnw1****),2015.11.04 01:33,4,1
890,1,진짜로  어벤져스1보다 훨씬 재미없음 진짜로 이건 영화볼줄모르는 사람이  재미있다는거 진짜로 마블영화중에 제일 지루하고 나가고 싶엇음 진짜로 이거 재밋다는 사람들 다  초딩일껄요 진짜 그냥  토렌트로 나옴 그걸로 보...,tldh****,2015.05.13 16:01,4,1
891,1,좌충우돌  깡통 처리반의 고군분투 처리대전!!! ,유폐(llkk****),2015.05.05 15:09,4,1
892,4,미친 진짜 기대했는데...진짜 핵노잼. 액션이랑 중간에 개그들만 볼만하고 줄거리 똥망. 그리고 악당이 너무 약해서 재미도 없고. 어벤져스1편이후로 거의3년동안 기대하고 있었는데 진짜 실망이다. ,눈누난나(kris****),2015.05.02 06:33,4,1
893,1,차라리 에이지 오브 울트론이 아니라 에이지 오브 비전이라고 하지 그랬냐?울트론 기대하고 갔더니 어휴;; ,루퍼(smil****),2015.05.02 01:09,4,1
894,1,노잼공백공백공백' ,ㅡㅡ(cg61****),2015.05.01 16:20,4,1
895,10,하..꿀잼...진심인생영화 ,뀨잇(min_****),2015.04.30 18:41,4,1
896,9,어벤저스 대 비전  격투신 어디로간노... 비전 태생이 모범생??? 그건 배 ~ 배신이야... 그냥  헐크 대 헐크버스터 베틀신 손가락빨고 봐 ~종... ,샤쇼(sohn****),2015.04.29 20:56,4,1
897,10,"각 등장 인물들의 개성이 살아 좋았습니다. 영화가 다소 산만한 것이 흠이지만, 박진감 넘치는 액션과 스케일에 감탄하며 감상하였습니다. ",마루(maru****),2015.04.29 20:37,4,1
898,9,재미있다 장편만화원작을 영화로 축소시키기 위해 노력한흔적 보임 그로인해 조금 산만함. 특히 기대했던 어벤저스 대 비전 격투신을 기대했는데 비전이 태생모범생?  처음엔 악당이였다가 스칼렛위치때문에 후반에 착해져야 정상...,없다네(sohn****),2015.04.29 19:54,4,1
899,5,마블 히어로물은 아직까진 엑스맨이 갑인듯;; 심각하게 유치함ㅠ ,kyj(vu80****),2015.04.26 13:10,4,1
900,7,글쎄요 ~  기대가 너무 컸었나요 ~ 1편보다는 뭔가 아쉬움이 남네요~  그래도 액션씬은 정말 볼만합니다. ,ojs4****,2015.04.25 10:16,4,1
901,7,산만한느낌이 몰입도를낮췄네요 생각없이 재미있게봤습니다. ,2000****,2015.04.25 08:07,4,1
902,10,이건 꼭 봐야되 하고 어제봄 캬 짱조아 스칼렛요한슨 겁나이뿽 ,이수진(dltn****),2015.04.25 07:56,4,1
903,10,로키가 원흉이고 마지막에 죽는다!! ,Soul쥐(hanj****),2015.04.25 07:53,4,1
904,10,그런데 퀵실버의 능력을 표현한건  엑스맨이 갑인것같다 ,joon(joon****),2015.04.25 07:39,4,1
905,10,코믹스 스토리대로 안가는 게 맘에 듬..이대로 가면 캡아가 안죽을지도 몰라!보기전에 관람평이 굉장히 안 좋아서 약간 실망했으나 원래 마블 팬이었다면 즐겁게 관람하고 만족감도 느낄 수 있을 그 정도 수준은 됨.알고보면...,카리츠(iskf****),2015.04.25 05:23,4,1
906,9,아이맥스로 4째줄 정중앙에서봤는데 기대를 저버리지 않았다. ,s(kkum****),2015.04.25 04:57,4,1
907,7,마블의 코믹함과 극중 배우들의 맡은 역과 호흡이 정말 볼만했으나 내용이 너무 기억에 남지를 않을만큼 이펙트가 없었는거 같다. 소문난 잔치에 먹을께 없는 느낌이랄까? ,myak****,2015.04.25 03:08,4,1
908,10,1은 2를 기대하게 만들고 2는 3를 기대하게 만든다. 타노스 쿠키나올때 몇몇 남성분들 으아아 !! 하는 소리 들을수 있다. 마블 팬으로써 꾸준히 이 장편 드라마같은 긴 얘기들을 보고 기다릴수 있는것에 감사하다! ,dope****,2015.04.25 02:47,4,1
909,10," 어벤져스 1편과는 다르게 휴머니즘과 히어로들의 각 개성,내면?모두 다 잘 살려냈고,마블 특유의 유머코드가 중간중간 빵빵 터지면서 생각지도 못했던 흥미로운 스토리들이 너무나 많았다. 좀 더 비중있게 다뤄진 호크아이,...",김혜린(khr5****),2015.04.25 02:38,4,1
910,8,"울트론이 생각보다 너무 약해 긴장감이 조금 적었던 부분이 아쉬움. 허나 1편에비해 업그래이드된 영상미, 유머 등등 여러모로 괜찮은 작품이다. 올해 최고의 영화가 될 것 같다. ",김경석(dkff****),2015.04.25 02:04,4,1
911,10,어벤져스 1 보다 낫다 .. ,cogsci(keok****),2015.04.24 20:09,4,1
912,10,뭘 기대하고 보느냐에 따라서 다르겠지만 액션을 원했다면 강추 ,하늘나뭇잎(hong****),2015.04.24 19:57,4,1
913,5,의떤 신선함도 없으며 그저 첨부터 끝까지 부수기만 한다. 아... 의미없다... ,모테레간미노(gohi****),2015.04.24 16:01,4,1
914,7,"저 4D로 18,000원 내고 봤는데요 그냥 2D로 봐도 나쁘지 않을 것 같아요돈 아깝지않고 더 재밌게 보실 수 있을거에요 ",jh17****,2015.04.24 14:35,4,1
915,10,조금 어수하긴했지만 유머있고 재미있게봤습니다ㅋ 토르망치 어벤져스멤버들이 돌아가면서 들때 웃겼네ㅋㅋ ,인기만점(kaca****),2015.04.24 09:53,4,1
916,10,"내가 딱 바라던 스토리, 그 이상진정한 마블팬이라면 다른사람들이 지루하게 느꼈던 그장면들이 새로워서 좋았고 진지해서 좋았을것,1편보다 훨씬 더 많이 웃었다 감독이 1편의 느낌을 못내서 이리만들었겠냐 스칼렛 위치?개쩔...",정yo한(wjdd****),2015.04.24 08:42,4,1
917,9,이번 가장 쩔었던건 다른 히어로도 아닌 자비스였다. 수퍼맨인줄. 매번 목소리만 출연하던 폴 베타니가 cg지만 영화에 얼굴을 드러낸건 반가웠지!! ,노비츠키(dulc****),2015.04.24 04:50,4,1
918,10,서울배경 노래방간판에 움찔하고 고가도로 너무 좁아 없어 보여서 확장공사 시키고 싶고 한국의 수도인데 할렘가 인줄 알았음...우리나라는 아직 도시가 안이쁜듯. 내용은 굿!!! ,하늘을날자(99gu****),2015.04.24 03:32,4,1
919,10,이건 뭐 엄청나네요 새로나온 스칼렛위치와 퀵실버 그리고 비전이 참 신선하게 느껴지네요 그런데 헐크 팬으로서 헐크가 비중이 너무 작은건 좀 아쉽네요.... 그래도 절대 실망시키지 않는 마블 영화 다음 작도 기대되네요 ,뚜곰01(nab0****),2015.04.23 23:07,4,1
920,10,솔직히 레알 진짜 꿀잼임 ,OrOiU(teer****),2015.04.23 21:11,4,1
921,10,딱 기대만큼만 재미있었다 하지만 또보고싶다 ,yyhz****,2015.04.23 20:24,4,1
922,9,"마르지 않는 샘물, 매력적인 스칼렛위치 ",단풍(yung****),2015.04.23 20:14,4,1
923,9,이 보다 더한 오락활극을 원하는것은 사치다.후반부  어벤져스들 뭉쳐서 싸우는 장면은 이 영화의 백미.... ,GoodSoul(timb****),2015.04.23 19:41,4,1
924,10,"마지막 엔딩크레딧,,.. 어벤져스3 편이 기다려진다...!!! ",엠케이(mkma****),2015.04.23 19:35,4,1
925,6,냉정을 찾고 이성적인 평가 6점. 1탄보단 노잼. ,ADERA(ader****),2015.04.23 16:12,4,1
926,5,너무 어두웠음 개봉 첫날 팬심으로 조조 달려가 봤는데 내가 마블 시리즈 보다가 잠시 졸다니...수현 이뻤고 서울 배경은 떡볶이 간판만 기억에 남아있지만 액션씬이 멋있어서 울나라에서 저런 대단한 장면을 찍다니 약간 뿌...,콕(zhd0****),2015.04.23 13:15,4,1
927,6,2편은 보고 또 봐도 매장면들이 기억에 안남. 처음본 느낌 ,sson****,2019.04.29 01:49,5,2
928,10,울트론도 알고보면 깊이 있는 빌런이라는 것을 모르고 그 강함에만 집착하는 관객들의 좁은 눈이 안쓰럽다. ,원지후(pete****),2018.04.24 17:25,5,2
929,6,..? 평점이 왜 이리 높담 마블 팬이지만 어벤2는 정말...;; ,jar9****,2017.09.23 15:43,5,2
930,1,정말 별 한개도 아까운 영화다....그 많은 돈 때려넣어서 이렇게 지루하게 만드는 것도 참 대단하다. ,기억8987(ciot****),2015.09.21 00:19,5,2
931,1,너무 지루하다 뭐 하러 여기에 돈 지원했냐 ,미란다꺼커(veni****),2015.09.16 01:01,5,2
932,1,아 진짜 쓰레기..한국 씬들 씨쥐 개 그지같고 내용이 전반적으로 너무 그지같음 그리고 너무 말도 안됨.논리도 안맞고 무슨 주인공들이 완젼 무적임..      적어도 활쏘는 넘이랑 걔들은 인간인데 ,0ops****,2015.07.02 15:53,5,2
933,1,배경이 여기저기 갔다가 엄청 헷갈린다 ,루미너스(shsh****),2015.06.11 10:29,5,2
934,1,처음으로 영화를보면서 잠들었다 ,cxcxlsls(wwc5****),2015.06.07 15:13,5,2
935,1,영웅물은 배트맨 미만 쓰레기 ,암사자(namp****),2015.06.07 02:39,5,2
936,1,이게  잼있다니 지루해죽겠다 지금 CGV드림플러스극장에서 언제끝나하고 씀 ,hellowooju(hell****),2015.05.05 20:41,5,2
937,1,별로... 원래 히어로물을 별로 안좋아해서그런가 지루햇음 ,gkwl****,2015.05.05 04:10,5,2
938,1,인간적으로 별점이 너무높다 7.5정도가 적당하다고 본다 ,망아지야(rlat****),2015.05.02 02:09,5,2
939,1,It ain't funny  핵노잼 ,gnlf****,2015.05.01 21:35,5,2
940,1,20년넘는 무비라이프 사상 2번째로  중간에 나온영화..축하합니다. ,라이더(2fas****),2015.05.01 10:16,5,2
941,1,그저 그러함..소문난 잔치에 먹을 거 없다더만... ,파란달빛(ufoi****),2015.04.30 21:59,5,2
942,1,뭔가 구성도는 1보다 퇴보했고 마블영화는 고질적으로 악당이빈약한데 영화에서 울트론도 역시는 역시였다. 3에서 타노스를 기대하겠음 3는 더잼있을듯하다 ,디오게네스(rodm****),2015.04.28 12:12,5,2
943,5,한국이 너무 후진국처럼나옴 ,ggls****,2015.04.25 13:08,5,2
944,6,너무 기대했나보다 스토리 라인이 너무 지루함 ,chlq****,2015.04.25 09:59,5,2
945,10,역시 어벤져스다. 무슨 말이 필요할까. 이번에 한국에서 촬영해서 인지 더 정감이 간다. 마블이 전해주는 엄청난 액션을 몸소느껴보길 강력추천한다. 코믹한 장면도 생각외로 많아 웃음도 선사할것이다 ,박형빈(mjc0****),2015.04.25 04:31,5,2
946,10,"뭐가 재미가없다는거지..?? 오락은오락영화일뿐이지,,시간가는줄모르게봤음..3편4편 기대됨..그냥미친영화..ㅎㅎ ",ejmi****,2015.04.24 18:40,5,2
947,10,명불허전 마블!!!! ,패피(taeg****),2015.04.24 10:11,5,2
948,10,와...졸음이 싹 달아나는 영화. 그냥 대박!!! ,lesg****,2015.04.24 09:57,5,2
949,10,역시 기다린 보람이 있네 중간 중간 살짝 지루할 수 있으나 전체적으로 말이 필요없네 2015년 현재 최고의 영화 ,처루(delt****),2015.04.24 09:45,5,2
950,6,서울시에서 제작비 30억 지원해준거.. 헛돈 썼네요. ,연아의커피(isuz****),2015.04.24 01:18,5,2
951,7,생각보다 훨 재미없네. 기존의 영화들보다 구성에서 너무 늘어져.  많은 분들이 기다리던 서울 씬은 있어도 그만 없어도 그만일만큼 비중이 너무 적어 아쉬움. 비디오 영화용이 적정. ,yhk0****,2015.04.24 00:07,5,2
952,8,마블짬뽕스는 역시 좀 정신이 x 그래도 캐릭터 하나하나 무게감을 실어줘서 좋았다. 근데 왠지 어벤져스2가 아니라 아이언맨4를 본 것 같은  이 느낌은 뭐지? ,거성(ohmr****),2015.04.23 22:31,5,2
953,5,진수성찬도 때때로 먹어야 맛나지 영화내내 맛난 음식을 들이미니 끝날때 쯤은 아예 앉아서 보는것 마저 고역이다 ,후루룩쩝(kukk****),2015.04.23 21:58,5,2
954,10,"예상 외 엄청난 비중을 차지하는 수현(헬렌  조),  '아마데우스 조'  시네마틱 유니버스에선 어케  등장 할까? ㅋㅋ  마블 제작 영환 닥치고 봐야한다.  하나의 거대한 시리즈를 놓치지 말자. ",coolest guy(syru****),2015.04.23 20:34,5,2
955,9,마블 시리즈 마니아면 무척 좋아할 것이고 그렇지 않은 분들에겐 다소 지루해 할지도 모르겠다. 다소 어두워진 분위기에 누구나 갖고 있는 트라우마에 대한 혼란과 고뇌도 엮여낼 줄도 아는 이 영화는 꽤 산만한 전개임에도 ...,join****,2015.04.23 20:09,5,2
956,9,놀라운 완성도에 눈이 즐거운 영화입니다. 서울장면  저는 상당히 흥미롭던데요??? 분량이 중요하겠지만 영화 핵심적인 부분에 등장하는 서울  도심이 새로웠습니다.  재미는 보장합니다 ^^ ,리치(1009****),2015.04.23 19:47,5,2
957,5,약한 빌런과 유기적이지 못한 스토리 전개 ,절대반지(rcan****),2019.08.29 16:42,6,3
958,7,관람객1보단 부족하지만 악당조차 업그레이드 하는 영화 그리고 준비된 자비스 ,skys****,2019.04.13 21:44,6,3
959,10,관람객영웅들의 갈등 시작. 시빌워 보기전에 꼭 보세요. ,난리니어(dons****),2017.05.04 12:14,6,3
960,1,한마디로초딩영화... ,ekrs****,2015.07.02 14:44,6,3
961,1,이딴게 천만관객??? 노잼이다. 1점주기에도  아깝다. ,한중의왕(port****),2015.06.18 08:29,6,3
962,1,진심으로 별점8점대는 아니다 ,모노(meso****),2015.06.04 20:51,6,3
963,1,3개 주려햇으나 평점이 높아서 1점줌.내가 아직 20대 중반인데도 왤케 유치해서 못봐주겟는지. 스토리도 너무 뻔하고 급한상황에 헐크 러브라인 못봐주겟고 싸움 중간에 아이언맨 개그치는것도 개유치ㅠ 쌍둥이 여자가 어벤져...,rlaw****,2015.05.15 16:05,6,3
964,1,"지금 이점수 너무 높다 ㅋㅋ 기억나는건 질레트, 아우디, 삼성 ㅋㅋㅋ ",gml1****,2015.05.15 10:43,6,3
965,1,조잡하게 때거지로 나와서 부시기만 하고 잔해만 남긴영화 ,wjdt****,2015.05.14 19:44,6,3
966,1,그래픽 티가 팍팍 나네.. 분노의 질주랑 너무 비교 되잖어 ,박서방(ok79****),2015.05.13 02:04,6,3
967,1,퀵실버죽이다니 나빳다 ,오주형(oh62****),2015.05.08 14:40,6,3
968,1,가볍게 즐기면 모르겠는데 ,데니스(cvov****),2015.05.06 17:30,6,3
969,1,극장에서 영화보다 졸린적은 처음인듯~ ,토린이(ming****),2015.05.06 17:28,6,3
970,1,이런 쓰레기 영화가 평점 높다는 자체가 얼마나 미개한 문화수준인지..안타깝다..헐리우드 같은 미개 영화 수준이 통하는게 한심.. ,천하제일(chun****),2015.05.06 13:13,6,3
971,1,"CG 는 화려합니다~ 만, 정말 재미없었습니다.1편의~ 반도 못따라오는~ 스토리~ 보시면 돈아깝다 생각 하실거예요 ㅎ~ 이영환~6점이 적당하다고 봅니다. ",지킬하드(dall****),2015.05.05 19:25,6,3
